"passenger_count","trip_distance","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
1,19.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,18.03,1,52,0,0.5,6,5.54,0.3,64.34
1,8.3,1,24,0,0.5,7.55,5.54,0.3,37.89
1,17.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.05,1,52,0,0.5,11.67,5.54,0.3,70.01
2,19.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.8,1,26,0,0.5,5,5.54,0.3,37.34
1,18.94,1,52,0,0.5,5,5.54,0.3,63.34
1,9.27,1,27,0,0.5,6.67,5.54,0.3,40.01
1,17.6,1,52,0,0.5,7.77,5.54,0.3,66.11
1,12.16,1,34.5,0,0.5,8.17,5.54,0.3,49.01
1,16.2,1,52,0,0.5,11.67,5.54,0.3,70.01
2,9.5,1,28.5,0,0.5,10,5.54,0.3,44.84
1,20.44,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.8,1,27.5,0,0.5,6,5.54,0.3,39.84
1,9.7,1,28,0,0.5,6.85,5.54,0.3,41.19
1,18.77,1,52,0,0.5,6,5.54,0.3,64.34
1,17,1,52,0,0.5,11.65,5.54,0.3,69.99
1,13,1,39.5,0,0.5,9.15,5.54,0.3,54.99
1,10.36,1,31.5,0,0.5,6,5.54,0.3,43.84
2,9.88,1,29.5,0,0.5,8.96,5.54,0.3,44.8
1,9.5,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,10.1,1,28.5,0,0.5,3,5.54,0.3,37.84
1,10.9,1,32.5,0,0.5,6,5.54,0.3,44.84
1,14.97,1,43.5,0,0.5,4,5.54,0.3,53.84
1,8.6,1,25,0,0.5,6.25,5.54,0.3,37.59
3,9.8,1,27.5,0,0.5,9.25,2.54,0.3,40.09
1,15.08,1,40.5,0,0.5,9.37,5.54,0.3,56.21
1,19.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.4,1,31.5,0,0.5,7.55,5.54,0.3,45.39
1,12.88,1,36.5,0,0.5,8.57,5.54,0.3,51.41
1,8.2,1,24.5,0,0.5,6.15,5.54,0.3,36.99
2,16.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.2,1,27,0,0.5,6.65,5.54,0.3,39.99
1,10.9,1,34.5,0,0.5,10.21,5.54,0.3,51.05
1,8.9,1,25,0,0.5,6.25,5.54,0.3,37.59
1,8.9,1,25.5,0,0.5,6.35,5.54,0.3,38.19
2,17.51,1,52,0,0.5,5,5.54,0.3,63.34
1,19.44,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.27,1,28.5,0,0.5,6.97,5.54,0.3,41.81
2,10.3,1,31,0,0.5,11.2,5.54,0.3,48.54
2,22.1,1,52,0,0.5,17.5,5.54,0.3,75.84
1,11.49,1,33,0,0.5,7.87,5.54,0.3,47.21
1,16.85,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.63,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,9.55,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,10.35,1,29.5,0,0.5,5,5.54,0.3,40.84
1,7,1,21.5,0,0.5,2,5.54,0.3,29.84
1,17.3,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.24,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,9.74,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,10.36,1,31,0,0.5,7.47,5.54,0.3,44.81
1,9.9,1,28.5,0,0.5,10.45,5.54,0.3,45.29
1,8.6,1,26,0,0.5,6.45,5.54,0.3,38.79
1,19.3,1,52.5,0,0.5,11.75,5.54,0.3,70.59
2,17.7,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10,1,29,0,0.5,10,5.54,0.3,45.34
1,8.69,1,25,0,0.5,6.27,5.54,0.3,37.61
1,2.5,1,10,0,0.5,4.05,5.54,0.3,20.39
1,9.88,1,29.5,0,0.5,7.17,5.54,0.3,43.01
2,14.74,1,40.5,0,0.5,11.71,5.54,0.3,58.55
2,17.86,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.5,1,52,0,0.5,11.66,5.54,0.3,70
1,9.23,1,26.5,0,0.5,8.21,5.54,0.3,41.05
1,17.27,1,52,0,0.5,3,5.54,0.3,61.34
1,2.76,1,12,0,0.5,4.58,5.54,0.3,22.92
1,9,1,52,0,0.5,6,5.54,0.3,64.34
1,5.05,1,17.5,0,0.5,4.77,5.54,0.3,28.61
1,5.7,1,18,0,0.5,2.5,5.54,0.3,26.84
1,8.54,1,24,0,0.5,6.07,5.54,0.3,36.41
1,11.64,1,33.5,0,0.5,9.96,5.54,0.3,49.8
2,9,1,26.5,0,0.5,9.85,5.54,0.3,42.69
1,9.55,1,30,0,0.5,7.27,5.54,0.3,43.61
1,7.6,1,24,0,0.5,6.07,5.54,0.3,36.41
1,19.02,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.2,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,14.3,1,38.5,0,0.5,15,5.54,0.3,59.84
1,17.08,1,52,0,0.5,8,5.54,0.3,66.34
2,21.56,1,52,0,0.5,11.67,5.54,0.3,70.01
2,9.8,1,28,0,0.5,6.85,5.54,0.3,41.19
1,11.1,1,31.5,0,0.5,7.55,5.54,0.3,45.39
3,17.4,1,52,0,0.5,6,5.54,0.3,64.34
1,11.47,1,36.5,0,0.5,4,5.54,0.3,46.84
1,12.37,1,41,0,0.5,9.47,5.54,0.3,56.81
1,8.05,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,18.69,1,52,0,0.5,6.66,5.54,0.3,65
1,18.1,1,52,0,0.5,10,5.54,0.3,68.34
1,17.7,1,52,0,0.5,7,5.54,0.3,65.34
2,9.2,1,27.5,0,0.5,5,5.54,0.3,38.84
2,2.5,1,9.5,0,0.5,2,5.34,0.3,17.64
1,20,1,52,0,0.5,11.65,5.54,0.3,69.99
2,10.5,1,32.5,0,0.5,7.75,5.54,0.3,46.59
1,10.7,1,32,0,0.5,5,5.54,0.3,43.34
1,9.2,1,25.5,0,0.5,7.95,5.54,0.3,39.79
2,2.94,1,12.5,0,0.5,2,5.54,0.3,20.84
1,18.4,1,52,0,0.5,10,5.54,0.3,68.34
1,9,1,28,0,0.5,6.85,5.54,0.3,41.19
1,17.82,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9.47,1,26.5,0,0.5,6.57,5.54,0.3,39.41
2,18.7,1,52,0,0.5,11.66,5.54,0.3,70
1,22.15,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9,1,27.5,0,0.5,6.75,5.54,0.3,40.59
1,9.17,1,26,0,0.5,6.47,5.54,0.3,38.81
1,8.59,1,25.5,0,0.5,6.37,5.54,0.3,38.21
2,16.6,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.1,1,35,0,0.5,8.27,5.54,0.3,49.61
2,8.52,1,25,0,0.5,6.27,5.54,0.3,37.61
1,20.11,1,52,0,0.5,6,5.54,0.3,64.34
1,20.55,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.46,1,29.5,0,0.5,8.96,5.54,0.3,44.8
1,11.73,1,35,0,0.5,8.27,5.54,0.3,49.61
2,9.39,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,8.11,1,23.5,0,0.5,5.97,5.54,0.3,35.81
1,9.4,1,28.5,0,0.5,5.5,5.54,0.3,40.34
1,10.6,1,31.5,0,0.5,6,5.54,0.3,43.84
1,13.45,1,46.5,0,0.5,10.57,5.54,0.3,63.41
2,9.95,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,8.81,1,27,0,0.5,6.67,5.54,0.3,40.01
1,13.7,1,37.5,0,0.5,8.75,5.54,0.3,52.59
2,10.5,1,31,0,0.5,8.55,11.08,0.3,51.43
2,15.87,1,44.5,0,0.5,10.17,5.54,0.3,61.01
1,11.8,1,33.5,0,0.5,7.95,5.54,0.3,47.79
2,2.6,1,10,0,0.5,2,5.54,0.3,18.34
2,10.1,1,31,0,0.5,7.46,5.54,0.3,44.8
1,17.44,1,52,0,0.5,6,5.54,0.3,64.34
1,9.08,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,11.93,1,36,0,0.5,5,5.54,0.3,47.34
1,11,1,36,0,0.5,5,5.54,0.3,47.34
1,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,14.6,1,45,0,0.5,12.83,5.54,0.3,64.17
1,15.23,1,44,0,0.5,10.07,5.54,0.3,60.41
1,10.24,1,30.5,0,0.5,7,5.54,0.3,43.84
2,11.19,1,33,0,0.5,7.87,5.54,0.3,47.21
1,6.8,1,20.5,0,0.5,5.37,5.54,0.3,32.21
2,9.9,1,29.5,0,0.5,7.15,5.54,0.3,42.99
1,19.2,1,52,0,0.5,8.75,5.54,0.3,67.09
1,9.8,1,28,0,0.5,8.58,5.54,0.3,42.92
2,9.4,1,26.5,0,0.5,5,5.54,0.3,37.84
1,17.44,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.5,1,27.5,0,0.5,4,5.54,0.3,37.84
3,8.9,1,26.5,0,0.5,7,5.54,0.3,39.84
1,2.18,1,8.5,0,0.5,2,5.54,0.3,16.84
3,11.25,1,31,0,0.5,7.47,5.54,0.3,44.81
1,11.98,1,34.5,0,0.5,10,5.54,0.3,50.84
1,6.8,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.99,1,33.5,0,0.5,7.97,5.54,0.3,47.81
1,11.52,1,32.5,0,0.5,7.77,5.54,0.3,46.61
1,8.13,1,24,0,0.5,6.07,5.54,0.3,36.41
1,9.4,1,28.5,0,0.5,8.71,5.54,0.3,43.55
1,21.75,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9,1,27,0,0.5,6.65,5.54,0.3,39.99
1,10.68,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,7.76,1,24.5,0,0.5,6.17,5.54,0.3,37.01
2,17.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,11.48,1,52,0,0.5,9,5.54,0.3,67.34
1,8.39,1,23.5,0,0.5,5.97,5.54,0.3,35.81
1,4.54,1,16.5,0,0.5,7.45,12.5,0.3,37.25
1,11,1,31,0,0.5,7.45,5.54,0.3,44.79
1,7.86,1,23,0,0.5,5.87,5.54,0.3,35.21
1,18.26,1,52,0,0.5,10,5.54,0.3,68.34
1,3.43,1,12,0,0.5,3.67,5.54,0.3,22.01
1,16.9,1,52,0,0.5,11.67,5.54,0.3,70.01
2,19.76,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.3,1,27.5,0,0.5,6.75,5.54,0.3,40.59
2,10.1,1,29.5,0,0.5,10,5.54,0.3,45.84
1,11.14,1,33,0,0.5,7.87,5.54,0.3,47.21
2,16.98,1,52,0,0.5,11.67,5.54,0.3,70.01
2,9.5,1,29.5,0,0.5,7.15,5.54,0.3,42.99
1,17.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.4,1,52,0,0.5,14.55,5.54,0.3,72.89
2,4.7,1,15.5,0,0.5,3,5.54,0.3,24.84
1,8.5,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,9.73,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,9.4,1,29,0,0.5,7.07,5.54,0.3,42.41
2,10.8,1,34,0,0.5,8.07,5.54,0.3,48.41
1,9.25,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,1.9,1,9,0,0.5,3.05,5.54,0.3,18.39
1,17.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.18,1,29.5,0,0.5,7,5.54,0.3,42.84
1,9.2,1,26,0,0.5,6.45,5.54,0.3,38.79
2,9.78,1,30,0,0.5,6,5.54,0.3,42.34
2,10.4,1,29,0,0.5,6,5.54,0.3,41.34
1,21.44,1,57,0,0.5,15.84,5.54,0.3,79.18
1,14.3,1,40,0,0.5,13,2.54,0.3,56.34
1,8.9,1,25,0,0.5,3,5.54,0.3,34.34
1,9.1,1,27,0,0.5,6.65,5.54,0.3,39.99
1,16.59,1,52,0,0.5,11.67,5.54,0.3,70.01
2,20.88,1,52,0,0.5,17.5,5.54,0.3,75.84
1,10.6,1,32.5,0,0.5,9.7,5.54,0.3,48.54
1,16.78,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9,1,27.5,0,0.5,5,5.54,0.3,38.84
1,18.24,1,52,0,0.5,5.5,5.54,0.3,63.84
1,10.64,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,11,1,33,0,0.5,7.85,5.54,0.3,47.19
1,17.1,1,52,0,0.5,11.11,5.54,0.3,69.45
1,8.63,1,28,0,0.5,6.87,5.54,0.3,41.21
1,12.1,1,36.5,0,0.5,10.71,5.54,0.3,53.55
1,8.8,1,25,0,0.5,6.25,5.54,0.3,37.59
1,18.1,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9.58,1,27.5,0,0.5,6.77,5.54,0.3,40.61
3,17.8,1,52,0,0.5,10,5.54,0.3,68.34
2,9.2,1,29,0,0.5,7.05,5.54,0.3,42.39
1,11,1,31,0,0.5,5,5.54,0.3,42.34
1,11.87,1,33.5,0,0.5,7.97,5.54,0.3,47.81
1,8.66,1,24.5,0,0.5,6.17,5.54,0.3,37.01
1,10.4,1,31,0,0.5,7.45,5.54,0.3,44.79
1,19.76,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.9,1,34.5,0,0.5,8.15,5.54,0.3,48.99
1,9.5,1,28,0,0.5,6,5.54,0.3,40.34
2,16.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.17,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.16,1,23.5,0,0.5,5.97,5.54,0.3,35.81
1,8.7,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,9.5,1,28,0,0.5,6.85,5.54,0.3,41.19
1,19.65,1,52,0,0.5,5,5.54,0.3,63.34
1,7.75,1,24.5,0,0.5,6.17,5.54,0.3,37.01
1,12.2,1,40,0,0.5,7.5,5.54,0.3,53.84
2,16.1,1,44,0,0.5,5,5.54,0.3,55.34
1,8.98,1,26,0,0.5,2,5.54,0.3,34.34
2,10.38,1,31.5,0,0.5,7.57,5.54,0.3,45.41
2,11.2,1,34,0,0.5,8.05,5.54,0.3,48.39
1,18.81,1,52,0,0.5,11.67,5.54,0.3,70.01
2,4.6,1,18,0,0.5,4.85,5.54,0.3,29.19
1,17.8,1,52,0,0.5,8,5.54,0.3,66.34
1,13.67,1,40.5,0,0.5,13.15,2.54,0.3,56.99
1,19.4,1,52,0,0.5,10,5.54,0.3,68.34
1,20.6,1,52,0,0.5,11.65,5.54,0.3,69.99
2,17.25,1,52,0,0.5,14.58,5.54,0.3,72.92
1,17.6,1,52,0,0.5,10,5.98,0.3,68.78
3,9.4,1,28.5,0,0.5,6.96,5.54,0.3,41.8
2,10.23,1,29.5,0,0.5,8.96,5.54,0.3,44.8
1,9.1,1,25.5,0,0.5,7.95,5.54,0.3,39.79
1,9.27,1,29,0,0.5,6,5.54,0.3,41.34
1,12.16,1,35,0,0.5,10.34,5.54,0.3,51.68
1,8.27,1,24,0,0.5,5,5.54,0.3,35.34
1,9.72,1,29.5,0,0.5,5.38,5.54,0.3,41.22
1,11.3,1,40,0,0.5,5,5.54,0.3,51.34
1,21.09,1,52,0,0.5,7,5.54,0.3,65.34
1,12.26,1,35.5,0,0.5,5.16,5.54,0.3,47
2,21.92,1,52,0,0.5,17.5,5.54,0.3,75.84
1,8.7,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,11.24,1,31,0,0.5,7.47,5.54,0.3,44.81
1,10.56,1,29.5,0,0.5,8,5.54,0.3,43.84
1,19.23,1,52,0,0.5,14.58,5.54,0.3,72.92
1,16.73,1,52,0,0.5,11.67,5.54,0.3,70.01
1,13.11,1,38.5,0,0.5,8.97,5.54,0.3,53.81
1,11.8,1,33,0,0.5,5,5.54,0.3,44.34
2,14.1,1,52,0,0.5,14.58,5.54,0.3,72.92
2,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9.3,1,31.5,0,0.5,9.45,5.54,0.3,47.29
2,17,1,52,0,0.5,5,5.54,0.3,63.34
2,9.5,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,17.42,1,52,0,0.5,17.5,5.54,0.3,75.84
1,13.7,1,44,0,0.5,10.05,5.54,0.3,60.39
2,8.5,1,25,0,0.5,2,5.54,0.3,33.34
1,20.1,1,52,0,0.5,5,5.54,0.3,63.34
1,17.21,1,52,0,0.5,10,5.54,0.3,68.34
1,8.6,1,24.5,0,0.5,6.15,5.54,0.3,36.99
1,7.89,1,25.5,0,0.5,7.48,11.08,0.3,44.86
1,22.01,1,52,0,0.5,8,5.54,0.3,66.34
1,9.36,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,10.2,1,32,0,0.5,7.65,5.54,0.3,45.99
2,17.11,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18.1,1,52,0,0.5,10,5.54,0.3,68.34
1,9.87,1,30,0,0.5,7.27,5.54,0.3,43.61
1,9.64,1,27.5,0,0.5,6.77,5.54,0.3,40.61
1,19.1,1,52,0,0.5,11.65,5.54,0.3,69.99
2,8.82,1,26,0,0.5,6.47,5.54,0.3,38.81
2,9.5,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,10.54,1,34.5,0,0.5,5,5.54,0.3,45.84
1,19.71,1,52,0,0.5,13,5.54,0.3,71.34
1,9.4,1,30.5,0,0.5,7.35,5.54,0.3,44.19
1,9.5,1,29.5,0,0.5,7.15,5.54,0.3,42.99
2,17.8,1,52,0,0.5,14.55,5.54,0.3,72.89
1,9.3,1,27.5,0,0.5,5,5.54,0.3,38.84
1,11.02,1,33,0,0.5,7.87,5.54,0.3,47.21
2,16.9,1,52,0,0.5,14.58,5.54,0.3,72.92
1,7.21,1,22.5,0,0.5,5.77,5.54,0.3,34.61
2,5.12,1,16,0,0.5,4.47,5.54,0.3,26.81
1,17.4,1,52,0,0.5,10,5.54,0.3,68.34
1,17.2,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.65,1,52,0,0.5,14.58,5.54,0.3,72.92
1,10.9,1,38.5,0,0.5,5,5.54,0.3,49.84
1,7.06,1,22,0,0.5,5,5.54,0.3,33.34
1,9.14,1,25.5,0,0.5,7.96,5.54,0.3,39.8
2,9.31,1,26,0,0.5,6.47,5.54,0.3,38.81
1,18.9,1,52,0,0.5,11.66,5.54,0.3,70
1,14.5,1,43,0,0.5,9.85,5.54,0.3,59.19
1,13.77,1,38.5,0,0.5,8.97,5.54,0.3,53.81
1,18.3,1,52,0,0.5,1,5.54,0.3,59.34
1,11.09,1,32,0,0.5,9.58,5.54,0.3,47.92
1,9.3,1,28.5,0,0.5,5,5.54,0.3,39.84
1,2.67,1,9.5,0,0.5,2.85,5.54,0.3,18.69
1,10.94,1,34,0,0.5,8,5.54,0.3,48.34
1,8.58,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,11.5,1,34.5,0,0.5,5,5.54,0.3,45.84
1,17.93,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.21,1,32.5,0,0.5,9.71,5.54,0.3,48.55
1,8.3,1,24,0,0.5,6.05,5.54,0.3,36.39
3,20.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.32,1,25.5,0,0.5,6.37,5.54,0.3,38.21
1,9.3,1,27.5,0,0.5,3,5.54,0.3,36.84
1,17.9,1,52,0,0.5,10,5.54,0.3,68.34
1,21.68,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.4,1,24.5,0,0.5,2.16,5.54,0.3,33
1,17.51,1,52,0,0.5,5,5.54,0.3,63.34
1,11.37,1,32,0,0.5,7.67,5.54,0.3,46.01
1,11.7,1,41.5,0,0.5,5,5.54,0.3,52.84
1,10.63,1,32,0,0.5,7.67,5.54,0.3,46.01
2,17.73,1,52,0,0.5,10,5.54,0.3,68.34
1,9.42,1,27,0,0.5,7,5.54,0.3,40.34
1,8.9,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,17.1,1,52,0,0.5,7,5.54,0.3,65.34
1,10.8,1,33.5,0,0.5,9.95,5.54,0.3,49.79
1,10.8,1,32,0,0.5,7.65,5.54,0.3,45.99
1,17.44,1,52,0,0.5,10,5.54,0.3,68.34
2,17.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.5,1,24.5,0,0.5,6.17,5.54,0.3,37.01
1,17.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,18.6,1,52,0,0.5,10,5.54,0.3,68.34
2,19.1,1,52,0,0.5,14.58,5.54,0.3,72.92
1,16,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.01,1,52,0,0.5,11.67,5.54,0.3,70.01
3,16.98,1,52,0,0.5,14.58,5.54,0.3,72.92
1,19.94,1,52,0,0.5,11.67,5.54,0.3,70.01
1,25.32,1,52,0,0.5,5,5.54,0.3,63.34
1,11.22,1,34.5,0,0.5,5,5.54,0.3,45.84
1,4.8,1,15,0,0.5,2,5.54,0.3,23.34
1,9.95,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,10.73,1,33,0,0.5,7.87,5.54,0.3,47.21
1,16,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.45,1,25,0,0.5,6.27,5.54,0.3,37.61
1,18.31,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9.2,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,16.65,1,45.5,0,0.5,7,5.54,0.3,58.84
1,8.7,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,17.34,1,52,0,0.5,6,5.54,0.3,64.34
1,17.41,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9.3,1,27.5,0,0.5,3.16,5.54,0.3,37
1,8.9,1,26.5,0,0.5,5,5.54,0.3,37.84
1,10.1,1,31.5,0,0.5,5,5.54,0.3,42.84
1,2.4,1,9.5,0,0.5,3.15,5.54,0.3,18.99
2,9.21,1,27.5,0,0.5,8.46,5.54,0.3,42.3
1,4.1,1,15.5,0,0.5,3,5.59,0.3,24.89
1,11.72,1,38.5,0,0.5,8.97,5.54,0.3,53.81
1,9.3,1,27,0,0.5,5,5.54,0.3,38.34
1,8.8,1,26.5,0,0.5,9.85,5.54,0.3,42.69
3,19.34,1,52,0,0.5,8.75,5.54,0.3,67.09
3,12.83,1,37,0,0.5,10.84,5.54,0.3,54.18
1,10.07,1,29,0,0.5,7.07,5.54,0.3,42.41
1,8.82,1,29,0,0.5,7.07,5.54,0.3,42.41
1,10.47,1,30.5,0,0.5,7.37,5.54,0.3,44.21
2,8.98,1,27,0,0.5,2,5.54,0.3,35.34
2,2.91,1,11,0,0.5,2,5.54,0.3,19.34
2,11,1,34,0,0.5,8.05,5.54,0.3,48.39
1,3.48,1,13.5,0,0.5,4.96,5.54,0.3,24.8
2,9.73,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,11.8,1,34,0,0.5,8.05,5.54,0.3,48.39
1,9.5,1,27.5,0,0.5,6.75,5.54,0.3,40.59
2,19.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.85,1,33.5,0,0.5,7.97,5.54,0.3,47.81
1,13.9,1,40.5,0,0.5,5,5.55,0.3,51.85
1,7.41,1,23.5,0,0.5,5.97,5.54,0.3,35.81
1,11.9,1,35.5,0,0.5,15,5.54,0.3,56.84
3,11,1,33.5,0,0.5,7.96,5.54,0.3,47.8
1,10,1,28.5,0,0.5,3,5.54,0.3,37.84
1,8.8,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,8.16,1,30,0,0.5,7.27,5.54,0.3,43.61
1,8.9,1,27,0,0.5,6.65,5.54,0.3,39.99
1,18.5,1,52,0,0.5,11.65,5.54,0.3,69.99
3,11.1,1,36.5,0,0.5,8.55,5.54,0.3,51.39
1,11.26,1,36,0,0.5,8.47,5.54,0.3,50.81
1,12.2,1,35,0,0.5,8.26,5.54,0.3,49.6
2,10.4,1,36,0,0.5,8.45,5.54,0.3,50.79
3,16.73,1,52,0,0.5,11.67,5.54,0.3,70.01
1,12.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.7,1,27,0,0.5,6.65,5.54,0.3,39.99
1,10.19,1,28.5,0,0.5,6,5.54,0.3,40.84
1,8.3,1,28.5,0,0.5,5,5.54,0.3,39.84
1,9.98,1,30,0,0.5,9.08,5.54,0.3,45.42
1,17.75,1,52,0,0.5,11.67,5.54,0.3,70.01
1,13.51,1,41.5,0,0.5,9.57,5.54,0.3,57.41
2,11.12,1,35,0,0.5,5,5.54,0.3,46.34
1,10.1,1,32,0,0.5,6.25,5.54,0.3,44.59
2,16.94,1,52,0,0.5,11.67,5.54,0.3,70.01
2,17.7,1,52,0,0.5,11.66,5.54,0.3,70
1,18.68,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.15,1,52,0,0.5,8.75,5.54,0.3,67.09
1,9.97,1,30,0,0.5,9.08,5.54,0.3,45.42
1,17.43,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.35,1,37.5,0,0.5,5,5.54,0.3,48.84
1,5.21,1,17,0,0.5,2,5.54,0.3,25.34
1,20.4,1,52,0,0.5,8,5.54,0.3,66.34
1,11,1,36,0,0.5,8.45,5.54,0.3,50.79
3,19.3,1,52,0,0.5,10,5.54,0.3,68.34
2,8.36,1,24,0,0.5,5,5.54,0.3,35.34
1,19.86,1,52,0,0.5,10,5.54,0.3,68.34
2,17.1,1,52,0,0.5,11.67,5.54,0.3,70.01
2,3.73,1,15.5,0,0.5,2,5.54,0.3,23.84
3,18.16,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2.63,1,10.5,0,0.5,3.37,5.54,0.3,20.21
1,8.1,1,26,0,0.5,6.47,5.54,0.3,38.81
1,17.3,1,52,0,0.5,5,5.54,0.3,63.34
1,9.5,1,30.5,0,0.5,7.35,5.54,0.3,44.19
1,19.98,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.9,1,31.5,0,0.5,7.55,5.54,0.3,45.39
1,11.6,1,34,0,0.5,8.07,5.54,0.3,48.41
1,8.88,1,25.5,0,0.5,6.37,5.54,0.3,38.21
3,17.3,1,52,0,0.5,5,5.54,0.3,63.34
1,8.75,1,28.5,0,0.5,5,5.54,0.3,39.84
1,12.7,1,38.5,0,0.5,8.95,5.54,0.3,53.79
2,11,1,33,0,0.5,7,5.54,0.3,46.34
1,13.1,1,41.5,0,0.5,11.96,5.54,0.3,59.8
1,8.7,1,26.5,0,0.5,8.2,5.54,0.3,41.04
1,16.58,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19,1,52,0,0.5,5,5.54,0.3,63.34
1,17.11,1,52,0,0.5,11.67,5.54,0.3,70.01
1,6.6,1,22.5,0,0.5,3,5.54,0.3,31.84
3,18.13,1,52,0,0.5,14.58,5.54,0.3,72.92
1,10.2,1,30.5,0,0.5,7.35,5.54,0.3,44.19
1,9.61,1,30,0,0.5,6,5.54,0.3,42.34
2,10.6,1,32,0,0.5,5,5.54,0.3,43.34
1,10.7,1,30,0,0.5,6,5.54,0.3,42.34
2,20.83,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.9,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,15.8,1,45,0,0.5,10,5.54,0.3,61.34
1,12.9,1,36,0,0.5,6,5.54,0.3,48.34
1,18,1,52,0,0.5,6,5.54,0.3,64.34
3,19.07,1,52,0,0.5,11.67,5.54,0.3,70.01
3,2.7,1,10.5,0,0.5,1,5.54,0.3,17.84
2,16.55,1,44.5,0,0.5,12.71,5.54,0.3,63.55
1,9.9,1,34.5,0,0.5,10.2,5.54,0.3,51.04
1,17.17,1,52,0,0.5,11.67,5.54,0.3,70.01
